ensembl_gene,module
ENSG00000128276,M4
ENSG00000273189,grey
ENSG00000112992,M17
ENSG00000196678,grey
ENSG00000257167,M8
ENSG00000203760,M8
ENSG00000227218,grey
ENSG00000156030,M2
ENSG00000278603,M6
ENSG00000008405,grey
ENSG00000263874,grey
ENSG00000108262,grey
ENSG00000106952,grey
ENSG00000178429,M5
ENSG00000115170,M1
ENSG00000184009,M5
ENSG00000250379,grey
ENSG00000123609,M15
ENSG00000156239,M2
ENSG00000111252,grey
ENSG00000128881,M2
ENSG00000169752,grey
ENSG00000249115,M3
ENSG00000197860,grey
ENSG00000131788,M1
ENSG00000204054,grey
ENSG00000223705,M3
ENSG00000244693,grey
ENSG00000114353,M15
ENSG00000077152,M8
ENSG00000138741,M9
ENSG00000261888,grey
ENSG00000064703,M7
ENSG00000281691,M2
ENSG00000156587,grey
ENSG00000140391,grey
ENSG00000167705,grey
ENSG00000106701,grey
ENSG00000172366,grey
ENSG00000120837,M1
ENSG00000185324,M3
ENSG00000254230,M1
ENSG00000133195,M6
ENSG00000077232,M16
ENSG00000142539,M8
ENSG00000165169,M1
ENSG00000135828,grey
ENSG00000256229,grey
ENSG00000206561,grey
ENSG00000182670,M2
ENSG00000188636,grey
ENSG00000279278,grey
ENSG00000114439,grey
ENSG00000123427,M5
ENSG00000160352,grey
ENSG00000269313,M6
ENSG00000279592,M4
ENSG00000107864,grey
ENSG00000273599,grey
ENSG00000259683,grey
ENSG00000138395,grey
ENSG00000242114,grey
ENSG00000173821,grey
ENSG00000266872,grey
ENSG00000170425,grey
ENSG00000153233,grey
ENSG00000104765,grey
ENSG00000189043,M17
ENSG00000120149,M8
ENSG00000075826,M3
ENSG00000109103,M20
ENSG00000137274,grey
ENSG00000165948,grey
ENSG00000165568,grey
ENSG00000279196,grey
ENSG00000111640,grey
ENSG00000137135,M1
ENSG00000243364,grey
ENSG00000198680,M1
ENSG00000127311,grey
ENSG00000165661,grey
ENSG00000274769,M2
ENSG00000145949,grey
ENSG00000279662,grey
ENSG00000186174,M5
ENSG00000164087,M8
ENSG00000085382,M2
ENSG00000240024,grey
ENSG00000133657,grey
ENSG00000186523,M2
ENSG00000154102,grey
ENSG00000134851,grey
ENSG00000127603,M1
ENSG00000132589,grey
ENSG00000168765,grey
ENSG00000198182,M3
ENSG00000147650,M1
ENSG00000262001,grey
ENSG00000131724,grey
ENSG00000001084,grey
ENSG00000114107,grey
ENSG00000270164,M14
ENSG00000106049,M17
ENSG00000260597,M24
ENSG00000124104,M1
ENSG00000111602,M8
ENSG00000140743,grey
ENSG00000182853,grey
ENSG00000237094,M20
ENSG00000266728,grey
ENSG00000228784,grey
ENSG00000280832,grey
ENSG00000172460,M4
ENSG00000234444,M2
ENSG00000183655,grey
ENSG00000181938,M8
ENSG00000187824,grey
ENSG00000119729,M12
ENSG00000118689,grey
ENSG00000230076,M5
ENSG00000177483,M4
ENSG00000185946,M3
ENSG00000160285,grey
ENSG00000188215,grey
ENSG00000198920,M3
ENSG00000141384,M7
ENSG00000224888,grey
ENSG00000226321,grey
ENSG00000168899,M11
ENSG00000197969,grey
ENSG00000146409,grey
ENSG00000240535,M10
ENSG00000172340,grey
ENSG00000259865,grey
ENSG00000129003,M2
ENSG00000163576,M4
ENSG00000272316,M2
ENSG00000167615,M3
ENSG00000174799,M7
ENSG00000165891,M8
ENSG00000263812,grey
ENSG00000273167,grey
ENSG00000176697,grey
ENSG00000278156,grey
ENSG00000263809,M5
ENSG00000182327,M13
ENSG00000102241,grey
ENSG00000123685,grey
ENSG00000170145,grey
ENSG00000157933,M1
ENSG00000244198,grey
ENSG00000170776,grey
ENSG00000159556,grey
ENSG00000178115,grey
ENSG00000196141,M1
ENSG00000161970,M5
ENSG00000169105,M1
ENSG00000197296,M17
ENSG00000263424,M1
ENSG00000179304,M3
ENSG00000213064,grey
ENSG00000204311,M4
ENSG00000171163,M3
ENSG00000123136,grey
ENSG00000204850,grey
ENSG00000267314,M3
ENSG00000225194,grey
ENSG00000235587,grey
ENSG00000149548,grey
ENSG00000079974,M3
ENSG00000271533,M2
ENSG00000105483,grey
ENSG00000267458,M16
ENSG00000234814,M12
ENSG00000235437,grey
ENSG00000102181,M12
ENSG00000112218,grey
ENSG00000072135,grey
ENSG00000278419,grey
ENSG00000152620,grey
ENSG00000153214,grey
ENSG00000132475,grey
ENSG00000283498,M5
ENSG00000148158,grey
ENSG00000116679,grey
ENSG00000270607,grey
ENSG00000130340,M1
ENSG00000151135,M16
ENSG00000038210,grey
ENSG00000054392,grey
ENSG00000099992,grey
ENSG00000250506,M3
ENSG00000053254,grey
ENSG00000255389,M2
ENSG00000059758,grey
ENSG00000244716,M5
ENSG00000090238,grey
ENSG00000132256,grey
ENSG00000101846,grey
ENSG00000010704,M5
ENSG00000076003,M7
ENSG00000015171,M1
ENSG00000273049,M24
ENSG00000172292,grey
ENSG00000171094,M9
ENSG00000174236,grey
ENSG00000175893,M2
ENSG00000146826,M20
ENSG00000105939,M15
ENSG00000185262,grey
ENSG00000198728,grey
ENSG00000198034,M5
ENSG00000134323,grey
ENSG00000284564,grey
ENSG00000135164,M3
ENSG00000185495,M3
ENSG00000278367,M1
ENSG00000224837,grey
ENSG00000127220,grey
ENSG00000153310,grey
ENSG00000085840,M8
ENSG00000248592,M12
ENSG00000235865,M1
ENSG00000136098,grey
ENSG00000281490,M2
ENSG00000237550,M5
ENSG00000213235,M5
ENSG00000256377,grey
ENSG00000226711,M2
ENSG00000260563,grey
ENSG00000172780,grey
ENSG00000240376,M5
ENSG00000258086,M1
ENSG00000123080,M5
ENSG00000130830,grey
ENSG00000132424,M3
ENSG00000197646,grey
ENSG00000159588,grey
ENSG00000138594,grey
ENSG00000169660,M3
ENSG00000117054,M17
ENSG00000133619,M2
ENSG00000134884,M2
ENSG00000250295,grey
ENSG00000131759,grey
ENSG00000153165,grey
ENSG00000204387,M5
ENSG00000138386,grey
ENSG00000140675,M3
ENSG00000168246,M7
ENSG00000164038,grey
ENSG00000227540,M4
ENSG00000160051,M4
ENSG00000163806,M12
ENSG00000158113,M4
ENSG00000258604,grey
ENSG00000224032,M5
ENSG00000116819,grey
ENSG00000149311,grey
ENSG00000165121,grey
ENSG00000283663,M22
ENSG00000250604,M4
ENSG00000178922,grey
ENSG00000114841,M3
ENSG00000267520,grey
ENSG00000144792,M2
ENSG00000127884,M17
ENSG00000122507,M2
ENSG00000168792,grey
ENSG00000141905,M12
ENSG00000236397,grey
ENSG00000204946,M3
ENSG00000272661,grey
ENSG00000023516,M2
ENSG00000119636,M4
ENSG00000260423,M4
ENSG00000171840,grey
ENSG00000127511,M3
ENSG00000135314,M4
ENSG00000087053,M2
ENSG00000139117,M11
ENSG00000163703,grey
ENSG00000269124,grey
ENSG00000235831,grey
ENSG00000189319,grey
ENSG00000117407,grey
ENSG00000147894,grey
ENSG00000112511,grey
ENSG00000237499,grey
ENSG00000175556,grey
ENSG00000130559,M7
ENSG00000146433,grey
ENSG00000163577,grey
ENSG00000123219,M8
ENSG00000059378,grey
ENSG00000134574,M5
ENSG00000150773,M4
ENSG00000046651,M3
ENSG00000162526,M3
ENSG00000188243,M5
ENSG00000158406,grey
ENSG00000051620,M25
ENSG00000154217,grey
ENSG00000082293,grey
ENSG00000105810,grey
ENSG00000129657,grey
ENSG00000181523,grey
ENSG00000223989,grey
ENSG00000074800,grey
ENSG00000166900,M20
ENSG00000198088,grey
ENSG00000006459,grey
ENSG00000009830,M4
ENSG00000140527,M4
ENSG00000167468,grey
ENSG00000171101,grey
ENSG00000255302,M2
ENSG00000061938,grey
ENSG00000013523,grey
ENSG00000166743,grey
ENSG00000166974,grey
ENSG00000160185,M10
ENSG00000136868,M16
ENSG00000167380,M3
ENSG00000165389,M5
ENSG00000235194,grey
ENSG00000180769,M2
ENSG00000117569,M2
ENSG00000254568,M11
ENSG00000146918,M8
ENSG00000189057,M8
ENSG00000119787,grey
ENSG00000105996,M24
ENSG00000104763,grey
ENSG00000187609,M3
ENSG00000197622,M15
ENSG00000112039,M7
ENSG00000260285,grey
ENSG00000240563,grey
ENSG00000170442,grey
ENSG00000145425,M5
ENSG00000263142,M2
ENSG00000214455,grey
ENSG00000138380,M2
ENSG00000276085,grey
ENSG00000283162,grey
ENSG00000185269,grey
ENSG00000185689,M17
ENSG00000178741,M17
ENSG00000058453,M3
ENSG00000007392,M3
ENSG00000197168,M4
ENSG00000161048,grey
ENSG00000156869,grey
ENSG00000188343,M2
ENSG00000188859,grey
ENSG00000279930,M4
ENSG00000099219,grey
ENSG00000178935,M14
ENSG00000172123,grey
ENSG00000259772,M14
ENSG00000260966,grey
ENSG00000100596,M15
ENSG00000173276,grey
ENSG00000223799,grey
ENSG00000015532,grey
ENSG00000138496,M15
ENSG00000103740,M17
ENSG00000204271,M3
ENSG00000204228,M6
ENSG00000233328,M15
ENSG00000162065,grey
ENSG00000196776,grey
ENSG00000129048,grey
ENSG00000167470,grey
ENSG00000106006,M24
ENSG00000278766,M4
ENSG00000171316,grey
ENSG00000167280,grey
ENSG00000233836,M6
ENSG00000139636,grey
ENSG00000090020,grey
ENSG00000104885,M3
ENSG00000100034,M15
ENSG00000138686,M2
ENSG00000163611,M2
ENSG00000171970,grey
ENSG00000174943,M4
ENSG00000140948,grey
ENSG00000260196,grey
ENSG00000279080,grey
ENSG00000136856,grey
ENSG00000178035,M5
ENSG00000174483,M2
ENSG00000103540,M2
ENSG00000160766,M2
ENSG00000106605,grey
ENSG00000264272,grey
ENSG00000084693,M4
ENSG00000120690,M15
ENSG00000153094,grey
ENSG00000214826,grey
ENSG00000263264,grey
ENSG00000279970,grey
ENSG00000273906,grey
ENSG00000116815,M15
ENSG00000197815,grey
ENSG00000012048,M8
ENSG00000230615,grey
ENSG00000179295,M2
ENSG00000169629,M7
ENSG00000274292,M3
ENSG00000198040,M3
ENSG00000131174,M17
ENSG00000142197,grey
ENSG00000166343,grey
ENSG00000198556,M3
ENSG00000167065,M8
ENSG00000031003,grey
ENSG00000128394,grey
ENSG00000125503,grey
ENSG00000151117,grey
ENSG00000256632,grey
ENSG00000186399,grey
ENSG00000238121,M10
ENSG00000151065,grey
ENSG00000232934,grey
ENSG00000234337,grey
ENSG00000137145,M2
ENSG00000148341,grey
ENSG00000198894,M12
ENSG00000264443,M6
ENSG00000150477,M2
ENSG00000276045,grey
ENSG00000106617,grey
ENSG00000103264,M2
ENSG00000197557,grey
ENSG00000247595,M4
ENSG00000162592,M4
ENSG00000260337,M6
ENSG00000010626,M4
ENSG00000166352,M4
ENSG00000106683,M8
ENSG00000002586,grey
ENSG00000186952,M4
ENSG00000124635,M8
ENSG00000049239,grey
ENSG00000174007,grey
ENSG00000095777,M4
ENSG00000173786,M19
ENSG00000196421,M4
ENSG00000139641,M5
ENSG00000152492,grey
ENSG00000166987,M3
ENSG00000279488,M3
ENSG00000235663,M3
ENSG00000283406,M9
ENSG00000179981,M2
ENSG00000100246,M4
ENSG00000102098,grey
ENSG00000106070,grey
ENSG00000179979,M3
ENSG00000100722,M2
ENSG00000101052,grey
ENSG00000104774,M15
ENSG00000259357,grey
ENSG00000170364,M1
ENSG00000088854,M1
ENSG00000181026,M16
ENSG00000181577,grey
ENSG00000249353,M5
ENSG00000187109,M5
ENSG00000176105,grey
ENSG00000132485,M3
ENSG00000161040,M4
ENSG00000100350,grey
ENSG00000112144,grey
ENSG00000108175,M5
ENSG00000162063,M8
ENSG00000170949,grey
ENSG00000230795,grey
ENSG00000139718,grey
ENSG00000272405,M8
ENSG00000250303,M12
ENSG00000186231,M9
ENSG00000170684,grey
ENSG00000011566,M2
ENSG00000137337,M2
ENSG00000232871,grey
ENSG00000178175,M11
ENSG00000267369,M10
ENSG00000170581,grey
ENSG00000267454,M2
ENSG00000178996,grey
ENSG00000106868,grey
ENSG00000229851,grey
ENSG00000104047,M2
ENSG00000135108,grey
ENSG00000143882,M16
ENSG00000254872,M14
ENSG00000167216,M4
ENSG00000168356,grey
ENSG00000105948,M7
ENSG00000224596,grey
ENSG00000257894,grey
ENSG00000213923,M2
ENSG00000261587,M4
ENSG00000132510,M20
ENSG00000258610,grey
ENSG00000198354,grey
ENSG00000100106,grey
ENSG00000277287,grey
ENSG00000205581,M3
ENSG00000233585,M17
ENSG00000112658,M1
ENSG00000227467,M11
ENSG00000075234,M13
ENSG00000122884,grey
ENSG00000137177,M12
ENSG00000124782,grey
ENSG00000132109,M15
ENSG00000272977,grey
ENSG00000149499,grey
ENSG00000133612,grey
ENSG00000168807,grey
ENSG00000159685,M4
ENSG00000141258,M3
ENSG00000179218,M16
ENSG00000117620,grey
ENSG00000156521,M3
ENSG00000172671,M4
ENSG00000254343,grey
ENSG00000162430,M1
ENSG00000079101,grey
ENSG00000231500,M5
ENSG00000198521,grey
ENSG00000106526,grey
ENSG00000165490,M8
ENSG00000163864,grey
ENSG00000141503,grey
ENSG00000147162,M5
ENSG00000279088,grey
ENSG00000243284,grey
ENSG00000005810,M2
ENSG00000225210,grey
ENSG00000011405,M2
ENSG00000188211,grey
ENSG00000139631,grey
ENSG00000108771,grey
ENSG00000204160,grey
ENSG00000203772,grey
ENSG00000198355,grey
ENSG00000138814,grey
ENSG00000227617,grey
ENSG00000146151,M9
ENSG00000105982,M4
ENSG00000222019,grey
ENSG00000130766,grey
ENSG00000167595,M3
ENSG00000071082,M5
ENSG00000133935,grey
ENSG00000214485,M5
ENSG00000249839,grey
ENSG00000243943,M3
ENSG00000080824,grey
ENSG00000197763,grey
ENSG00000204860,grey
ENSG00000214694,M4
ENSG00000177144,grey
ENSG00000178209,grey
ENSG00000251400,grey
ENSG00000134287,grey
ENSG00000166925,grey
ENSG00000103351,M2
ENSG00000273090,M1
ENSG00000269968,grey
ENSG00000124224,grey
ENSG00000212664,M5
ENSG00000170037,M3
ENSG00000088970,grey
ENSG00000125746,grey
ENSG00000157216,grey
ENSG00000170089,grey
ENSG00000224420,grey
ENSG00000197070,M6
ENSG00000147813,grey
ENSG00000104812,grey
ENSG00000253882,grey
ENSG00000167100,grey
ENSG00000213904,grey
ENSG00000175727,grey
ENSG00000130816,M7
ENSG00000157107,grey
ENSG00000136026,M15
ENSG00000180611,grey
ENSG00000185800,M1
ENSG00000089335,grey
ENSG00000228703,grey
ENSG00000158195,M15
ENSG00000225313,grey
ENSG00000196268,M3
ENSG00000230638,grey
ENSG00000167543,grey
ENSG00000238103,M5
ENSG00000181036,grey
ENSG00000227258,grey
ENSG00000274925,M3
ENSG00000153130,grey
ENSG00000175985,grey
ENSG00000277075,grey
ENSG00000137970,M5
ENSG00000196391,grey
ENSG00000126790,grey
ENSG00000235174,M5
ENSG00000217555,M20
ENSG00000010803,grey
ENSG00000284292,M15
ENSG00000081913,grey
ENSG00000128609,M17
ENSG00000102057,grey
ENSG00000260231,grey
ENSG00000073008,grey
ENSG00000279246,grey
ENSG00000078269,grey
ENSG00000256061,M4
ENSG00000159110,grey
ENSG00000234465,M2
ENSG00000258691,grey
ENSG00000140406,grey
ENSG00000280285,grey
ENSG00000119537,grey
ENSG00000102317,M5
ENSG00000008086,grey
ENSG00000261553,grey
ENSG00000125534,grey
ENSG00000143669,grey
ENSG00000156265,grey
ENSG00000182568,grey
ENSG00000111269,grey
ENSG00000284503,M16
ENSG00000103202,grey
ENSG00000156052,grey
ENSG00000188277,grey
ENSG00000230596,grey
ENSG00000205269,grey
ENSG00000254693,grey
ENSG00000203797,M17
ENSG00000260804,grey
ENSG00000147592,grey
ENSG00000241790,M1
ENSG00000188807,grey
ENSG00000215559,M8
ENSG00000280135,M10
ENSG00000139668,grey
ENSG00000071537,M23
ENSG00000255723,grey
ENSG00000131591,M3
ENSG00000123240,M12
ENSG00000272031,grey
ENSG00000167554,M4
ENSG00000272540,M5
ENSG00000260997,M10
ENSG00000161888,M8
ENSG00000179456,grey
ENSG00000229152,M2
ENSG00000132016,grey
ENSG00000171132,grey
ENSG00000104883,grey
ENSG00000131149,grey
ENSG00000104953,grey
ENSG00000162729,grey
ENSG00000229891,grey
ENSG00000280294,M9
ENSG00000184164,M16
ENSG00000165806,M5
ENSG00000160961,grey
ENSG00000254641,M1
ENSG00000221988,M1
ENSG00000203995,grey
ENSG00000155111,grey
ENSG00000276791,M4
ENSG00000226564,M27
ENSG00000138434,grey
ENSG00000273136,grey
ENSG00000272695,M1
ENSG00000100099,M3
ENSG00000071127,grey
ENSG00000084774,M7
ENSG00000265018,M4
ENSG00000235706,M4
ENSG00000276966,grey
ENSG00000166228,grey
ENSG00000224411,grey
ENSG00000214176,grey
ENSG00000186635,grey
ENSG00000173852,grey
ENSG00000259660,grey
ENSG00000235927,M12
ENSG00000261644,grey
ENSG00000124613,M2
ENSG00000182199,M16
ENSG00000258545,grey
ENSG00000166455,M4
ENSG00000148225,M4
ENSG00000112619,grey
ENSG00000232442,M3
ENSG00000126003,M8
ENSG00000112852,grey
ENSG00000169871,grey
ENSG00000097096,grey
ENSG00000241058,grey
ENSG00000137364,grey
ENSG00000279688,M25
ENSG00000156873,M3
ENSG00000173295,M3
ENSG00000130684,M3
ENSG00000187994,grey
ENSG00000187808,grey
ENSG00000006576,grey
ENSG00000180425,M4
ENSG00000128245,grey
ENSG00000213639,M1
ENSG00000105662,M9
ENSG00000277496,M14
ENSG00000068383,M12
ENSG00000125966,grey
ENSG00000188559,grey
ENSG00000268975,grey
ENSG00000186767,grey
ENSG00000109466,grey
ENSG00000277402,grey
ENSG00000153044,M8
ENSG00000080561,M1
ENSG00000138111,grey
ENSG00000178809,M3
ENSG00000205309,grey
ENSG00000271984,M27
ENSG00000230897,M5
ENSG00000146006,M19
ENSG00000159259,M8
ENSG00000124831,grey
ENSG00000185158,M3
ENSG00000126391,grey
ENSG00000180815,grey
ENSG00000142937,M5
ENSG00000164323,M2
ENSG00000214900,grey
ENSG00000276087,M4
ENSG00000242960,M27
ENSG00000256654,grey
ENSG00000242086,M3
ENSG00000205045,M10
ENSG00000283189,M3
ENSG00000270075,grey
ENSG00000181035,grey
ENSG00000105429,M1
ENSG00000101935,M5
ENSG00000246082,grey
ENSG00000221817,grey
ENSG00000186815,grey
ENSG00000237686,grey
ENSG00000244021,M5
ENSG00000164430,grey
ENSG00000100075,grey
ENSG00000254852,M3
ENSG00000127995,M2
ENSG00000172071,M16
ENSG00000241489,grey
ENSG00000107679,grey
ENSG00000187187,M4
ENSG00000234353,M3
ENSG00000171757,M4
ENSG00000160683,M5
ENSG00000196372,grey
ENSG00000265531,grey
ENSG00000228794,grey
ENSG00000270093,grey
ENSG00000261113,M5
ENSG00000171813,grey
ENSG00000283563,M1
ENSG00000234771,grey
ENSG00000002834,grey
ENSG00000117411,M1
ENSG00000172493,M5
ENSG00000128309,grey
ENSG00000214765,M3
ENSG00000119314,grey
ENSG00000065150,M7
ENSG00000228486,grey
ENSG00000116478,grey
ENSG00000233461,M8
ENSG00000184898,grey
ENSG00000120158,grey
ENSG00000136156,grey
ENSG00000110931,grey
ENSG00000213465,M1
ENSG00000250091,grey
ENSG00000242299,M5
ENSG00000101350,grey
ENSG00000162946,grey
ENSG00000274422,M3
ENSG00000149503,M7
ENSG00000183671,grey
ENSG00000130511,grey
ENSG00000116001,M3
ENSG00000134109,grey
ENSG00000147400,M2
ENSG00000155304,grey
ENSG00000134627,grey
ENSG00000143624,M3
ENSG00000213430,grey
ENSG00000228078,grey
ENSG00000175197,grey
ENSG00000185684,M3
ENSG00000251634,M20
ENSG00000100364,grey
ENSG00000131188,grey
ENSG00000044090,M3
ENSG00000232815,grey
ENSG00000213866,grey
ENSG00000283050,M3
ENSG00000270882,grey
ENSG00000070759,grey
ENSG00000261147,grey
ENSG00000138439,grey
ENSG00000135315,M3
ENSG00000100433,M9
ENSG00000283944,grey
ENSG00000269896,M4
ENSG00000282804,M20
ENSG00000237493,M1
ENSG00000266338,grey
ENSG00000215105,M2
ENSG00000138152,grey
ENSG00000104756,grey
ENSG00000106080,M16
ENSG00000163785,M2
ENSG00000040275,M7
ENSG00000245904,grey
ENSG00000243753,grey
ENSG00000240972,grey
ENSG00000269086,grey
ENSG00000276855,M1
ENSG00000257550,grey
ENSG00000279172,grey
ENSG00000235890,grey
ENSG00000214050,M5
ENSG00000266208,grey
ENSG00000182551,grey
ENSG00000090534,M13
ENSG00000188659,M4
ENSG00000165752,grey
ENSG00000154945,M12
ENSG00000163599,M10
ENSG00000235314,grey
ENSG00000197582,grey
ENSG00000196796,grey
ENSG00000268565,grey
ENSG00000272780,grey
ENSG00000131152,grey
ENSG00000260261,M3
ENSG00000149243,grey
ENSG00000272894,grey
ENSG00000271321,grey
ENSG00000160408,M1
ENSG00000269374,grey
ENSG00000110756,grey
ENSG00000118298,grey
ENSG00000227376,M27
ENSG00000154511,grey
ENSG00000213928,grey
ENSG00000177954,M5
ENSG00000068650,grey
ENSG00000169914,M2
ENSG00000214837,grey
ENSG00000256673,grey
ENSG00000282458,grey
ENSG00000116273,M7
ENSG00000105373,M5
ENSG00000142233,grey
ENSG00000218537,grey
ENSG00000143443,M20
ENSG00000279382,M3
ENSG00000284526,grey
ENSG00000214922,grey
ENSG00000163029,M7
ENSG00000221978,M2
ENSG00000100412,M17
ENSG00000131462,M7
ENSG00000174371,M8
ENSG00000144410,grey
ENSG00000102967,M13
ENSG00000157978,grey
ENSG00000279693,grey
ENSG00000197937,M2
ENSG00000136305,grey
ENSG00000198668,grey
ENSG00000267221,M4
ENSG00000131669,grey
ENSG00000180089,M20
ENSG00000184428,grey
ENSG00000070961,grey
ENSG00000225200,M5
ENSG00000182685,grey
ENSG00000185864,M3
ENSG00000169246,M3
ENSG00000265681,M5
ENSG00000117616,grey
ENSG00000256007,grey
ENSG00000166821,grey
ENSG00000115657,grey
ENSG00000241343,M5
ENSG00000260404,M3
ENSG00000143442,M3
ENSG00000198087,grey
ENSG00000113569,M7
ENSG00000106266,M8
ENSG00000068745,M3
ENSG00000115310,grey
ENSG00000079616,M3
ENSG00000213648,M3
ENSG00000148218,grey
ENSG00000084234,grey
ENSG00000118369,grey
ENSG00000234290,grey
ENSG00000257108,grey
ENSG00000227939,M5
ENSG00000176624,M7
ENSG00000196422,grey
ENSG00000196700,grey
ENSG00000234975,M27
ENSG00000117280,M27
ENSG00000105520,grey
ENSG00000269918,grey
ENSG00000126464,grey
ENSG00000277778,M1
ENSG00000166575,grey
ENSG00000256802,M21
ENSG00000159761,grey
ENSG00000259881,grey
ENSG00000139722,grey
ENSG00000180667,grey
ENSG00000231205,grey
ENSG00000110108,M1
ENSG00000260643,M4
ENSG00000275371,grey
ENSG00000186567,grey
ENSG00000066322,grey
ENSG00000179841,grey
ENSG00000127743,grey
ENSG00000272870,grey
ENSG00000132361,grey
ENSG00000274760,M5
ENSG00000260729,M3
ENSG00000205464,grey
ENSG00000143164,M12
ENSG00000158169,grey
ENSG00000102054,M7
ENSG00000087460,grey
ENSG00000051596,grey
ENSG00000213066,M3
ENSG00000136824,M7
ENSG00000274180,grey
ENSG00000105223,grey
ENSG00000254400,M1
ENSG00000158158,grey
ENSG00000106367,grey
ENSG00000137449,grey
ENSG00000277801,grey
ENSG00000188177,M2
ENSG00000165115,grey
ENSG00000112242,grey
ENSG00000131067,grey
ENSG00000164506,grey
ENSG00000106299,M1
ENSG00000134326,grey
ENSG00000145348,M2
ENSG00000165915,M1
ENSG00000270344,M3
ENSG00000267924,M5
ENSG00000173153,M17
ENSG00000196937,M16
ENSG00000146263,M7
ENSG00000145220,M7
ENSG00000196275,grey
ENSG00000250741,M4
ENSG00000067900,grey
ENSG00000198855,M16
ENSG00000093217,grey
ENSG00000059122,grey
ENSG00000278600,M20
ENSG00000069956,grey
ENSG00000156427,M11
ENSG00000131069,grey
ENSG00000111328,M1
ENSG00000167971,grey
ENSG00000265479,grey
ENSG00000115365,M2
ENSG00000121989,grey
ENSG00000148655,grey
ENSG00000179397,M4
ENSG00000163558,M2
ENSG00000198324,grey
ENSG00000076258,grey
ENSG00000258890,M3
ENSG00000183134,grey
ENSG00000184014,grey
ENSG00000185880,grey
ENSG00000064999,grey
ENSG00000165646,grey
ENSG00000170540,grey
ENSG00000240053,grey
ENSG00000267561,grey
ENSG00000204348,M3
ENSG00000054523,grey
ENSG00000277013,grey
ENSG00000013441,M2
ENSG00000189007,grey
ENSG00000246596,grey
ENSG00000232187,M27
ENSG00000164707,grey
ENSG00000235257,grey
ENSG00000184897,M5
ENSG00000041880,grey
ENSG00000124215,grey
ENSG00000023909,grey
ENSG00000275097,M5
ENSG00000152672,grey
ENSG00000117906,M2
ENSG00000251364,M3
ENSG00000196689,grey
ENSG00000157429,M4
ENSG00000219626,M2
ENSG00000225093,M5
ENSG00000197776,grey
ENSG00000186716,grey
ENSG00000180398,M16
ENSG00000116793,grey
ENSG00000204104,M7
ENSG00000212710,M4
ENSG00000271810,M1
ENSG00000172009,grey
ENSG00000228492,grey
ENSG00000267650,M1
ENSG00000094975,grey
ENSG00000262660,grey
ENSG00000224934,M3
ENSG00000226674,grey
ENSG00000165983,grey
ENSG00000074695,M16
ENSG00000109184,M2
ENSG00000186076,grey
ENSG00000117868,M1
ENSG00000180044,grey
ENSG00000240509,M5
ENSG00000213742,M3
ENSG00000204344,grey
ENSG00000160310,grey
ENSG00000274750,grey
ENSG00000115267,grey
ENSG00000243679,grey
ENSG00000240240,grey
ENSG00000181896,M8
ENSG00000196371,grey
ENSG00000183346,M4
